level_id,title,maker,difficulty,clear_rate,attempts,clears,likes,tags,completion_rate,difficulty_score,popularity_score,engagement_score,timestamp,data_version
7a325511-6c2d-4352-8f98-7614cbe5ed87,Level 1,Player 1,easy,50.78,104,46,404,"platformer,speedrun",0.694,0.409,0.791,0.203,2024-12-23 05:17:44.966455,1.0
e0a859a1-079a-4336-b0aa-a52d62d1e988,Level 2,Player 2,normal,92.51,179,62,365,"puzzle,technical",0.421,0.272,0.771,0.517,2024-12-23 05:17:44.966455,1.0
742f82a1-b79e-470d-a94c-e4d7a6ea4fac,Level 3,Player 3,hard,9.38,813,58,265,"platformer,speedrun",0.407,0.538,0.793,0.857,2024-12-23 05:17:44.966455,1.0
d9bbdcda-74e1-43e8-97de-c73eab67d546,Level 4,Player 4,expert,93.14,574,64,218,"puzzle,technical",0.836,0.562,0.174,0.246,2024-12-23 05:17:44.966455,1.0
d6a80d47-9d1d-4d9d-b22e-5fe064d872f8,Level 5,Player 5,easy,99.2,994,75,168,"platformer,speedrun",0.832,0.951,0.625,0.215,2024-12-23 05:17:44.966455,1.0
030b7520-8f1e-4630-a5ee-2d5df1b73ff2,Level 6,Player 6,normal,99.96,757,41,232,"puzzle,technical",0.238,0.912,0.637,0.143,2024-12-23 05:17:44.966455,1.0
58f3084a-9d2f-4d8f-a678-1a40e6244011,Level 7,Player 7,hard,68.19,737,42,334,"platformer,speedrun",0.262,0.271,0.071,0.599,2024-12-23 05:17:44.966455,1.0
fce6611b-56d5-4dfa-9d39-cee7698b14a8,Level 8,Player 8,expert,86.12,672,76,203,"puzzle,technical",0.559,0.287,0.889,0.115,2024-12-23 05:17:44.966455,1.0
418d51a0-1cd3-4b19-b398-51c72c836f7e,Level 9,Player 9,easy,84.45,839,15,27,"platformer,speedrun",0.226,0.665,0.768,0.07,2024-12-23 05:17:44.966455,1.0
ce088109-542c-4126-b124-cd151e28e97a,Level 10,Player 10,normal,62.26,316,50,491,"puzzle,technical",0.803,0.217,0.598,0.011,2024-12-23 05:17:44.966455,1.0
e78419e7-55b2-4570-b9af-49c9dde89eb5,Level 11,Player 1,hard,69.3,539,59,385,"platformer,speedrun",0.975,0.98,0.461,0.199,2024-12-23 05:17:44.966455,1.0
db490057-b833-4714-a9b2-af1dcbeb41ae,Level 12,Player 2,expert,71.2,124,18,413,"puzzle,technical",0.129,0.329,0.669,0.203,2024-12-23 05:17:44.966455,1.0
35e56cf4-fedd-4a44-b3e2-c2e24c112a98,Level 13,Player 3,easy,23.3,564,48,347,"platformer,speedrun",0.897,0.017,0.234,0.165,2024-12-23 05:17:44.966455,1.0
f8d93629-469b-4106-b30c-4c4c503c54ff,Level 14,Player 4,normal,3.07,688,34,458,"puzzle,technical",0.017,0.679,0.451,0.3,2024-12-23 05:17:44.966455,1.0
899a1b1b-0bfd-4975-933e-2248a1910246,Level 15,Player 5,hard,83.35,362,87,497,"platformer,speedrun",0.949,0.406,0.162,0.175,2024-12-23 05:17:44.966455,1.0
75a922ac-48ed-4e4c-b813-1c8039b64222,Level 16,Player 6,expert,58.51,805,14,110,"puzzle,technical",0.497,0.96,0.567,0.083,2024-12-23 05:17:44.966455,1.0
78d567e1-437b-4b5a-802e-a2b36475ca41,Level 17,Player 7,easy,3.93,450,34,189,"platformer,speedrun",0.326,0.342,0.528,0.588,2024-12-23 05:17:44.966455,1.0
38dddc4b-724c-4857-a7ac-7ee5db619eb1,Level 18,Player 8,normal,30.11,172,72,310,"puzzle,technical",0.077,0.434,0.624,0.659,2024-12-23 05:17:44.966455,1.0
aed9adb6-3715-493d-b828-17a2370caa76,Level 19,Player 9,hard,86.57,477,90,59,"platformer,speedrun",0.882,0.781,0.359,0.38,2024-12-23 05:17:44.966455,1.0
8515e4a6-ca58-4020-8efd-4b3d826ad836,Level 20,Player 10,expert,69.85,452,88,107,"puzzle,technical",0.966,0.158,0.876,0.231,2024-12-23 05:17:44.966455,1.0
b88f5b16-4d32-431f-81fc-8d785c65b479,Level 21,Player 1,easy,49.2,235,99,427,"platformer,speedrun",0.351,0.509,0.951,0.614,2024-12-23 05:17:44.966455,1.0
cb7cf265-007c-40f4-a949-7c3196e5cc24,Level 22,Player 2,normal,20.86,211,53,497,"puzzle,technical",0.092,0.842,0.646,0.049,2024-12-23 05:17:44.966455,1.0
109d3c02-9e8a-4c63-a703-09ee3f150d04,Level 23,Player 3,hard,82.72,638,26,222,"platformer,speedrun",0.169,0.037,0.491,0.565,2024-12-23 05:17:44.966455,1.0
f7174cad-339b-41b3-9320-5be36d28842e,Level 24,Player 4,expert,91.86,432,23,137,"puzzle,technical",0.011,0.816,0.812,0.019,2024-12-23 05:17:44.966455,1.0
b093c6be-7c77-44cb-a03a-df411bb1d05a,Level 25,Player 5,easy,81.34,747,14,416,"platformer,speedrun",0.829,0.645,0.335,0.155,2024-12-23 05:17:44.966455,1.0
92629343-9a5e-4723-a768-590186a9200c,Level 26,Player 6,normal,83.44,558,36,365,"puzzle,technical",0.815,0.693,0.268,0.611,2024-12-23 05:17:44.966455,1.0
57e42553-6ba4-4846-9f03-27794964dc5c,Level 27,Player 7,hard,39.12,84,67,340,"platformer,speedrun",0.41,0.727,0.058,0.943,2024-12-23 05:17:44.966455,1.0
c6ae8c68-da26-4021-b9a8-476d7165a18e,Level 28,Player 8,expert,45.06,441,43,476,"puzzle,technical",0.359,0.583,0.079,0.115,2024-12-23 05:17:44.966455,1.0
b78618cd-a619-49c2-a573-6d1a305b25c5,Level 29,Player 9,easy,3.54,468,53,270,"platformer,speedrun",0.534,0.779,0.902,0.989,2024-12-23 05:17:44.966455,1.0
5f7dbd3d-65d4-4ca7-9a31-515717293037,Level 30,Player 10,normal,40.53,716,17,50,"puzzle,technical",0.041,0.478,0.026,0.76,2024-12-23 05:17:44.966455,1.0
ccb35c6d-d3f8-472d-8398-2ab027eae64d,Level 31,Player 1,hard,56.09,65,35,21,"platformer,speedrun",0.671,0.878,0.118,0.766,2024-12-23 05:17:44.966455,1.0
7b7d32c4-8ffa-4759-858c-d3467d726100,Level 32,Player 2,expert,52.88,512,11,142,"puzzle,technical",0.714,0.763,0.327,0.644,2024-12-23 05:17:44.966455,1.0
4215c0df-0392-407f-b06e-4385cb828de6,Level 33,Player 3,easy,17.95,33,88,363,"platformer,speedrun",0.595,0.861,0.727,0.059,2024-12-23 05:17:44.966455,1.0
b29b8a34-5d3a-4f72-a99f-f0e70cb42d1a,Level 34,Player 4,normal,50.17,846,23,396,"puzzle,technical",0.552,0.386,0.032,0.837,2024-12-23 05:17:44.966455,1.0
56aed5c5-6f04-46fb-afc5-7df905c9a4f5,Level 35,Player 5,hard,32.05,615,51,17,"platformer,speedrun",0.217,0.672,0.312,0.024,2024-12-23 05:17:44.966455,1.0
dcb5990e-1efe-4e88-8e29-7d38f7d975b6,Level 36,Player 6,expert,40.94,304,44,311,"puzzle,technical",0.266,0.504,0.145,0.091,2024-12-23 05:17:44.966455,1.0
76045ec0-f289-41bc-a8be-30beb940c83c,Level 37,Player 7,easy,85.83,632,1,166,"platformer,speedrun",0.319,0.543,0.956,0.545,2024-12-23 05:17:44.966455,1.0
