level_id,title,maker,difficulty,clear_rate,attempts,clears,likes,tags,completion_rate,difficulty_score,popularity_score,engagement_score,timestamp,data_version
c6710580-59d3-4158-996c-e30060c24afc,Level 1,Player 1,easy,95.83,56,1,360,"platformer,speedrun",0.705,0.677,0.763,0.885,2024-12-23 05:56:17.416442,1.0
1edef5f7-e164-4690-8b67-bd017babb979,Level 2,Player 2,normal,56.94,395,48,472,"puzzle,technical",0.644,0.235,0.253,0.185,2024-12-23 05:56:17.416442,1.0
60e4ad96-7a1f-4efc-a4de-0fe954f25433,Level 3,Player 3,hard,35.1,507,56,357,"platformer,speedrun",0.529,0.128,0.375,0.693,2024-12-23 05:56:17.416442,1.0
abd39d7e-180e-4a9f-b346-7e8391081368,Level 4,Player 4,expert,2.71,664,34,472,"puzzle,technical",0.571,0.35,0.877,0.444,2024-12-23 05:56:17.416442,1.0
aab9b524-25e0-4cb7-8bfa-9fa47d5999f5,Level 5,Player 5,easy,53.08,451,26,86,"platformer,speedrun",0.652,0.997,0.395,0.364,2024-12-23 05:56:17.416442,1.0
6ab9d653-724a-442c-9500-6c884d235cf6,Level 6,Player 6,normal,17.71,581,32,409,"puzzle,technical",0.457,0.02,0.533,0.271,2024-12-23 05:56:17.416442,1.0
241c3822-06c8-48cd-aab0-c4eb8471ab0f,Level 7,Player 7,hard,6.07,610,71,43,"platformer,speedrun",0.433,0.657,0.357,0.757,2024-12-23 05:56:17.416442,1.0
0b8d462c-88c2-4b93-b904-e684e35c68c9,Level 8,Player 8,expert,38.02,212,19,111,"puzzle,technical",0.577,0.579,0.016,0.755,2024-12-23 05:56:17.416442,1.0
1a951d68-8fc8-4454-80a9-21cb3c9d682d,Level 9,Player 9,easy,65.0,729,8,355,"platformer,speedrun",0.325,0.159,0.374,0.827,2024-12-23 05:56:17.416442,1.0
8f3de6a7-5114-4f60-b0e2-b7eaa829f275,Level 10,Player 10,normal,76.32,814,70,49,"puzzle,technical",0.933,0.168,0.884,0.075,2024-12-23 05:56:17.416442,1.0
c42fd8a5-81fd-44ff-9c64-1cf03d078abf,Level 11,Player 1,hard,74.14,592,83,357,"platformer,speedrun",0.748,0.208,0.283,0.703,2024-12-23 05:56:17.416442,1.0
c6e7aa9b-eac8-432c-a153-55455f054979,Level 12,Player 2,expert,44.57,312,13,398,"puzzle,technical",0.817,0.686,0.272,0.358,2024-12-23 05:56:17.416442,1.0
1c41dcb4-9dfc-4764-aafb-6be19fdcfdc2,Level 13,Player 3,easy,1.59,963,88,382,"platformer,speedrun",0.05,0.783,0.812,0.856,2024-12-23 05:56:17.416442,1.0
f4d2e597-da12-4a9a-9c9f-f535d86ed9f3,Level 14,Player 4,normal,96.37,191,47,123,"puzzle,technical",0.733,0.246,0.601,0.932,2024-12-23 05:56:17.416442,1.0
074f77a3-0c80-43cc-9699-bc87e3d02f23,Level 15,Player 5,hard,34.61,536,18,68,"platformer,speedrun",0.248,0.118,0.642,0.512,2024-12-23 05:56:17.416442,1.0
86ebb470-9111-41d9-bbda-0ee1118f330e,Level 16,Player 6,expert,87.0,776,89,373,"puzzle,technical",0.078,0.245,0.283,0.469,2024-12-23 05:56:17.416442,1.0
c93bfc53-146d-4c6c-acaa-9361db6211a5,Level 17,Player 7,easy,74.09,220,35,435,"platformer,speedrun",0.329,0.226,0.172,0.902,2024-12-23 05:56:17.416442,1.0
11cbb0f7-f799-4578-9b40-f2fbb9b7b2b8,Level 18,Player 8,normal,59.09,307,86,96,"puzzle,technical",0.533,0.903,0.248,0.834,2024-12-23 05:56:17.416442,1.0
d39581b5-ed72-43ee-b040-85447878ab19,Level 19,Player 9,hard,44.35,974,98,488,"platformer,speedrun",0.064,0.072,0.073,0.298,2024-12-23 05:56:17.416442,1.0
05aa732d-f6dd-4c42-bf3f-0feb4c9bf923,Level 20,Player 10,expert,23.95,620,32,434,"puzzle,technical",0.921,0.967,0.097,0.158,2024-12-23 05:56:17.416442,1.0
1654af35-c58d-412b-a491-30643040a768,Level 21,Player 1,easy,64.66,836,25,276,"platformer,speedrun",0.616,0.501,0.559,0.938,2024-12-23 05:56:17.416442,1.0
f50945ea-766b-461f-b254-9a980f7be37f,Level 22,Player 2,normal,35.35,474,34,234,"puzzle,technical",0.443,0.769,0.097,0.371,2024-12-23 05:56:17.416442,1.0
5e71843a-8139-4a04-b0cc-ce88f03269a6,Level 23,Player 3,hard,83.4,607,46,314,"platformer,speedrun",0.698,0.752,0.187,0.413,2024-12-23 05:56:17.416442,1.0
fb0097ea-ed0f-4fe9-8ffe-640660462ac0,Level 24,Player 4,expert,32.73,400,93,160,"puzzle,technical",0.144,0.62,0.197,0.655,2024-12-23 05:56:17.416442,1.0
4036f33a-958d-40ba-8ff0-41266c4d905c,Level 25,Player 5,easy,23.18,558,3,324,"platformer,speedrun",0.913,0.061,0.582,0.491,2024-12-23 05:56:17.416442,1.0
98c65201-bc22-435a-91c9-12a26c3f5e31,Level 26,Player 6,normal,85.67,49,22,82,"puzzle,technical",0.976,0.814,0.633,0.355,2024-12-23 05:56:17.416442,1.0
b0f6d1df-fb14-498d-89cb-97289b85d705,Level 27,Player 7,hard,89.39,359,54,499,"platformer,speedrun",0.79,0.359,0.702,0.952,2024-12-23 05:56:17.416442,1.0
68041036-500b-4a95-9428-310eb9b90d1a,Level 28,Player 8,expert,16.98,490,74,484,"puzzle,technical",0.752,0.041,0.916,0.596,2024-12-23 05:56:17.416442,1.0
0e4abec2-9795-4662-b98f-28c739f4f9b2,Level 29,Player 9,easy,2.13,299,40,4,"platformer,speedrun",0.614,0.927,0.079,0.823,2024-12-23 05:56:17.416442,1.0
cee95b5e-f930-4c22-8f71-c7e41475941b,Level 30,Player 10,normal,98.05,252,44,199,"puzzle,technical",0.078,0.867,0.346,0.73,2024-12-23 05:56:17.416442,1.0
