level_id,title,maker,difficulty,clear_rate,attempts,clears,likes,tags,completion_rate,difficulty_score,popularity_score,engagement_score,timestamp,data_version
385a4049-d1b1-4745-b2c6-b531fcca54f9,Level 1,Player 1,easy,69.43,633,4,46,"platformer,speedrun",0.199,0.144,0.873,0.659,2024-12-23 05:07:02.225230,1.0
c888ece3-8e94-47ce-b072-9aacdae5d3ba,Level 2,Player 2,normal,70.06,509,36,480,"puzzle,technical",0.957,0.541,0.43,0.857,2024-12-23 05:07:02.225230,1.0
e3780a99-c400-403a-b2d9-26ca038cb041,Level 3,Player 3,hard,52.39,537,30,306,"platformer,speedrun",0.953,0.863,0.898,0.678,2024-12-23 05:07:02.225230,1.0
d7f458d2-47cf-458b-bf10-096e16e6855e,Level 4,Player 4,expert,75.22,613,34,312,"puzzle,technical",0.939,0.703,0.286,0.524,2024-12-23 05:07:02.225230,1.0
bbb394ed-d91a-4c76-a229-8ca8baca5bca,Level 5,Player 5,easy,10.8,985,73,330,"platformer,speedrun",0.399,0.745,0.35,0.522,2024-12-23 05:07:02.225230,1.0
a2775c40-782b-4172-9b82-217c94e112a1,Level 6,Player 6,normal,93.39,557,59,16,"puzzle,technical",0.845,0.606,0.886,0.547,2024-12-23 05:07:02.225230,1.0
16bd036f-f4db-4607-b560-26ebb4204de5,Level 7,Player 7,hard,8.24,948,63,167,"platformer,speedrun",0.227,0.656,0.657,0.296,2024-12-23 05:07:02.225230,1.0
228b3744-c86b-4dea-9bf3-049ccd81b55e,Level 8,Player 8,expert,23.82,207,6,257,"puzzle,technical",0.621,0.305,0.84,0.216,2024-12-23 05:07:02.225230,1.0
3d4c2096-9c8d-4f62-ba09-f94122f2b931,Level 9,Player 9,easy,1.33,93,43,419,"platformer,speedrun",0.321,0.808,0.549,0.742,2024-12-23 05:07:02.225230,1.0
4bc6e2d9-74f0-4659-a3a3-785613921278,Level 10,Player 10,normal,58.29,951,57,308,"puzzle,technical",0.303,0.027,0.062,0.685,2024-12-23 05:07:02.225230,1.0
cbe2b227-3ccb-473f-99ae-e4fad9bd9109,Level 11,Player 1,hard,70.68,463,44,69,"platformer,speedrun",0.078,0.262,0.819,0.915,2024-12-23 05:07:02.225230,1.0
657b5809-043f-4a05-82ae-a006d99651a8,Level 12,Player 2,expert,43.95,536,97,390,"puzzle,technical",0.596,0.993,0.856,0.221,2024-12-23 05:07:02.225230,1.0
525e1919-d2b5-483a-a335-b1ed9c6edb94,Level 13,Player 3,easy,43.74,141,99,67,"platformer,speedrun",0.491,0.275,0.159,0.249,2024-12-23 05:07:02.225230,1.0
641b066f-bfd5-48fd-b724-7a4b50e673a2,Level 14,Player 4,normal,75.06,590,51,32,"puzzle,technical",0.651,0.268,0.694,0.737,2024-12-23 05:07:02.225230,1.0
839165a7-9278-446b-8db4-24f52096d1bc,Level 15,Player 5,hard,50.08,823,62,412,"platformer,speedrun",0.961,0.369,0.246,0.543,2024-12-23 05:07:02.225230,1.0
017df5f3-5084-44f5-88ce-8efe69197a25,Level 16,Player 6,expert,20.22,726,60,208,"puzzle,technical",0.2,0.809,0.795,0.433,2024-12-23 05:07:02.225230,1.0
c2772643-cf75-466e-be25-e79d6d3b862c,Level 17,Player 7,easy,58.49,469,32,161,"platformer,speedrun",0.303,0.01,0.246,0.069,2024-12-23 05:07:02.225230,1.0
adb6f3fc-e79c-405f-ad3b-27a08d4e1344,Level 18,Player 8,normal,28.05,772,62,255,"puzzle,technical",0.929,0.52,0.227,0.395,2024-12-23 05:07:02.225230,1.0
c0690b78-7e56-456d-9a76-a27cfda467e6,Level 19,Player 9,hard,34.37,619,72,240,"platformer,speedrun",0.12,0.189,0.782,0.574,2024-12-23 05:07:02.225230,1.0
6a6b6115-7eef-4781-a6fb-07a0c63ca9d0,Level 20,Player 10,expert,55.58,548,80,11,"puzzle,technical",0.599,0.987,0.942,0.17,2024-12-23 05:07:02.225230,1.0
71749e5e-8e48-4377-b468-13308d47747b,Level 21,Player 1,easy,52.57,755,44,10,"platformer,speedrun",0.495,0.568,0.437,0.558,2024-12-23 05:07:02.225230,1.0
1e0fedd6-9254-4c82-960b-39759fa5d261,Level 22,Player 2,normal,26.32,889,92,403,"puzzle,technical",0.765,0.461,0.898,0.776,2024-12-23 05:07:02.225230,1.0
2396733c-cc63-46d6-b9a0-cde8fae06f96,Level 23,Player 3,hard,78.73,681,2,99,"platformer,speedrun",0.41,0.961,0.316,0.005,2024-12-23 05:07:02.225230,1.0
5a7167e3-a5d0-4696-b522-e116eaadd87d,Level 24,Player 4,expert,24.14,624,14,252,"puzzle,technical",0.761,0.635,0.346,0.952,2024-12-23 05:07:02.225230,1.0
c763c4ae-e831-4385-a3c5-bdcb93ee088e,Level 25,Player 5,easy,68.33,762,16,430,"platformer,speedrun",0.027,0.775,0.305,0.489,2024-12-23 05:07:02.225230,1.0
992bc2f7-687b-464f-9b18-e0357ff83c9c,Level 26,Player 6,normal,93.97,991,99,387,"puzzle,technical",0.475,0.762,0.24,0.822,2024-12-23 05:07:02.225230,1.0
