level_id,title,maker,difficulty,clear_rate,attempts,clears,likes,tags,completion_rate,difficulty_score,popularity_score,engagement_score,timestamp,data_version
be30b3f5-c429-4c9f-a631-85f9cd75bac6,Level 1,Player 1,easy,79.18,676,48,379,"platformer,speedrun",0.89,0.026,0.124,0.273,2024-12-23 05:56:59.339508,1.0
b0143b84-d542-4f1b-9070-7ad60c3cb420,Level 2,Player 2,normal,48.81,363,6,404,"puzzle,technical",0.256,0.816,0.702,0.946,2024-12-23 05:56:59.339508,1.0
806384cd-7ab2-4fd2-9db0-de4585155e32,Level 3,Player 3,hard,90.37,599,3,368,"platformer,speedrun",0.656,0.949,0.529,0.036,2024-12-23 05:56:59.339508,1.0
c0c86421-0674-4ee2-9c72-0fe2b0bf7a16,Level 4,Player 4,expert,89.86,676,71,178,"puzzle,technical",0.629,0.684,0.981,0.146,2024-12-23 05:56:59.339508,1.0
ea85e51f-463c-4d2a-9940-ca73edcd65dc,Level 5,Player 5,easy,64.14,613,58,233,"platformer,speedrun",0.469,0.45,0.093,0.204,2024-12-23 05:56:59.339508,1.0
981e6ef9-348c-4195-88b0-775fe92ed58f,Level 6,Player 6,normal,53.58,901,34,90,"puzzle,technical",0.523,0.548,0.375,0.293,2024-12-23 05:56:59.339508,1.0
75b2b41c-3d5e-4047-b617-b65a633d3b52,Level 7,Player 7,hard,36.1,94,37,357,"platformer,speedrun",0.375,0.101,0.066,0.611,2024-12-23 05:56:59.339508,1.0
3464c474-1740-4282-878c-d36118369fb6,Level 8,Player 8,expert,30.19,197,8,14,"puzzle,technical",0.026,0.429,0.488,0.623,2024-12-23 05:56:59.339508,1.0
43ca92ee-0d13-490e-aea8-f9b862ac9036,Level 9,Player 9,easy,52.43,323,58,496,"platformer,speedrun",0.447,0.307,0.931,0.275,2024-12-23 05:56:59.339508,1.0
da7faa9d-4c5d-4e43-bad0-6369eeebee06,Level 10,Player 10,normal,79.84,742,22,130,"puzzle,technical",0.825,0.63,0.139,0.192,2024-12-23 05:56:59.339508,1.0
31489cd9-f50c-475a-a5d3-5d4ea2b95544,Level 11,Player 1,hard,68.98,930,32,130,"platformer,speedrun",0.765,0.739,0.196,0.115,2024-12-23 05:56:59.339508,1.0
db83cebc-8241-42a0-9237-aa033d1f5324,Level 12,Player 2,expert,37.32,177,32,158,"puzzle,technical",0.47,0.511,0.312,0.328,2024-12-23 05:56:59.339508,1.0
2326080d-7d37-4d42-a26d-e4fba7074471,Level 13,Player 3,easy,96.91,262,41,236,"platformer,speedrun",0.088,0.121,0.241,0.116,2024-12-23 05:56:59.339508,1.0
fa64ef98-abc1-44c7-ac43-5f38632fc9b5,Level 14,Player 4,normal,43.91,892,66,131,"puzzle,technical",0.757,0.254,0.048,0.621,2024-12-23 05:56:59.339508,1.0
0bc169b9-c43c-4d3b-8898-c012781c4b7e,Level 15,Player 5,hard,40.81,538,67,340,"platformer,speedrun",0.734,0.257,0.963,0.485,2024-12-23 05:56:59.339508,1.0
447763e7-084c-46ce-8974-b2a97854690e,Level 16,Player 6,expert,33.97,628,56,354,"puzzle,technical",0.607,0.814,0.742,0.785,2024-12-23 05:56:59.339508,1.0
b3dcab4b-dc38-4303-b419-43e8655db65c,Level 17,Player 7,easy,0.5,605,4,27,"platformer,speedrun",0.749,0.445,0.466,0.886,2024-12-23 05:56:59.339508,1.0
784f7c53-052e-4531-9900-36b3c0f64098,Level 18,Player 8,normal,73.59,34,2,3,"puzzle,technical",0.555,0.171,0.283,0.898,2024-12-23 05:56:59.339508,1.0
545b932c-ed5a-471a-90ad-bbf6ae36acc1,Level 19,Player 9,hard,76.43,275,82,221,"platformer,speedrun",0.185,0.974,0.429,0.434,2024-12-23 05:56:59.339508,1.0
7578616d-35e1-49e5-a655-1a00b1fb1cad,Level 20,Player 10,expert,68.5,358,25,5,"puzzle,technical",0.642,0.681,0.608,0.643,2024-12-23 05:56:59.339508,1.0
0dd2bcb4-2a17-4ba0-8707-ff59d6b153dd,Level 21,Player 1,easy,65.98,469,79,111,"platformer,speedrun",0.118,0.436,0.124,0.795,2024-12-23 05:56:59.339508,1.0
