level_id,title,maker,difficulty,clear_rate,attempts,clears,likes,tags,completion_rate,difficulty_score,popularity_score,engagement_score,timestamp,data_version
06cd70d7-a878-4b8c-b728-8502e407fea0,Level 1,Player 1,easy,33.28,70,33,42,"platformer,speedrun",0.018,0.864,0.543,0.407,2024-12-27 12:08:34.076990,1.0
a3650fd8-df10-485d-adab-90476b4708f7,Level 2,Player 2,normal,20.45,445,60,210,"puzzle,technical",0.073,0.585,0.29,0.465,2024-12-27 12:08:34.076990,1.0
95bf7add-2195-466b-b104-e80ae6e97a59,Level 3,Player 3,hard,89.27,894,17,287,"platformer,speedrun",0.577,0.504,0.455,0.758,2024-12-27 12:08:34.076990,1.0
ba14cfc2-d6f5-46d0-a216-0433ed4c4e3a,Level 4,Player 4,expert,29.94,536,22,286,"puzzle,technical",0.743,0.396,0.349,0.314,2024-12-27 12:08:34.076990,1.0
49ca7ef4-984b-4917-b3bb-c2591180d9fe,Level 5,Player 5,easy,94.48,894,75,435,"platformer,speedrun",0.451,0.894,0.34,0.179,2024-12-27 12:08:34.076990,1.0
4ea97494-4072-45bd-b1be-786edf5f2b64,Level 6,Player 6,normal,93.01,324,12,163,"puzzle,technical",0.48,0.617,0.446,0.509,2024-12-27 12:08:34.076990,1.0
dbf44920-d1b3-43d3-9051-afdb2377d755,Level 7,Player 7,hard,46.18,296,97,293,"platformer,speedrun",0.004,0.751,0.709,0.847,2024-12-27 12:08:34.076990,1.0
d63af91c-cbe0-44b9-bd80-04e761c42edd,Level 8,Player 8,expert,51.73,206,45,57,"puzzle,technical",0.919,0.831,0.807,0.369,2024-12-27 12:08:34.076990,1.0
1b4484e8-def2-4704-b37b-5c020ac77bcb,Level 9,Player 9,easy,19.55,588,34,272,"platformer,speedrun",0.819,0.591,0.418,0.005,2024-12-27 12:08:34.076990,1.0
e81d3eb0-b2e2-4807-867a-fffe3b0d16b2,Level 10,Player 10,normal,84.35,529,67,303,"puzzle,technical",0.855,0.221,0.053,0.39,2024-12-27 12:08:34.076990,1.0
